Line,Location
"Gross:7,93",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A535,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:1,25",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A539,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:2,63",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A527,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:136,42",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A516,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:2,61",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A501,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:20,11",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A502,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:4,21",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A506D,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:3,69",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A536,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:1,33",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A510,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:38,71",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A506C,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:18,04",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A506B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:8,98",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A515,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:219,03",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A506A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"Gross:7,39",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
Scale: 1:480 Date: 28-Sep-2024,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
Floor:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
KAMPUSAREENA,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
05,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
Normal,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
Building:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
Campus: HERVANTA,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
Open area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
Shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
Elevator shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
Not rented area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"can't find (10,103)",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
"25,00 m0",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\05\floor.txt
A604,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:10,90",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A603,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:2,74",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A603a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:2,72",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A605,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:10,49",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A602,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:4,24",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A_LIFT_1,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:4,73",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A_LIFT_2,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:4,73",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A601,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:20,16",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A630,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:27,50",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A625,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:9,57",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A629,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:14,98",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A628,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:6,88",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A626,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:14,46",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A624,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:31,60 A621",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:23,22",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A622,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:15,50",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A620,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:65,19",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A635,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:2,09A634",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:2,84",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A631,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:7,50",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A633,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:1,65",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A606,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:21,13",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A608B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:1,35",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A607,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:5,51",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A608,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:3,59",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A608A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:1,46",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A623,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:62,37",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A627,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:174,51",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A632,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:1,64",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A609,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:2,02",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A610C,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:37,78",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A611,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:68,36",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A610,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:35,16",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A610A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:18,69",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A610B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"Gross:13,31",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
Scale: 1:480 Date: 28-Sep-2024,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
Floor:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
KAMPUSAREENA,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
06,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
Normal,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
Building:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
Campus: HERVANTA,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
Open area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
Shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
Elevator shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
Not rented area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"can't find (10,103)",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
"25,00 m0",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\06\floor.txt
A726,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:51,07",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A717,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:52,49",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A718,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:26,58",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A719,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:15,86",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A720,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:10,22A721",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:13,73A722",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:14,21A724",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:20,07",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A716,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:19,73",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A713,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:8,15",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A712,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:6,70",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A706F,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:10,67",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A715,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:7,87",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A714,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:7,06",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A732,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:38,28",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A727,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:21,69",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A728,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:9,72",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A729,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:9,70",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A730,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:22,68",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A731,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:11,35",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A706,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:77,53",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A733,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:14,66",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A735,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:14,77",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A734,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:8,90 A705",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:10,50",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A703a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:2,71",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A703,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:2,74",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A701,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:20,13",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A_LIFT_1,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:4,73",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A_LIFT_2,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:4,74",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A711,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:11,17",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A710,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:29,35",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A706B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:31,95",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A707,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:5,49",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A708a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:1,63",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A708,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:12,12",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A708b,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:1,53",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A706G,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:10,02",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A716A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:6,38",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A706C,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:12,65",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A734c,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:1,76",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A734b,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:1,70",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A734a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:1,68",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A723,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:16,02",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A725,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:28,35",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A704,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:10,90",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A706A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:4,14",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
A702,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"Gross:4,22",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
Scale: 1:480 Date: 28-Sep-2024,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
Floor:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
KAMPUSAREENA,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
07,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
Normal,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
Building:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
Campus: HERVANTA,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
Open area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
Shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
Elevator shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
Not rented area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"can't find (10,103)",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
"25,00 m0",C:\Users\soura\OneDrive\Desktop\node\maps\maps\hervanta\kampusareena\07\floor.txt
